SKU,UPC,Margin Profit,"IMPORT
Price",DSP,Cost,RSP,"Set
Margin","Fresco
Earning","Fresco
Margin","Purchase
Price","Suggested
Retail Price","Retail
Margin"
DUX-AAC-PECR-APP2-CLR,,63%,17.0,20.6,11.3,30.0,60%,7,38%,18,36,50%
DUX-AAC-PECR-AP4-GRY,,63%,17.0,20.6,11.3,30.0,60%,7,38%,18,36,50%
DUX-AAC-PECR-AP4-CLR,,63%,17.0,20.6,11.3,30.0,60%,7,38%,18,36,50%
DUX-AAC-PECQ-APP2-BLK,,65%,16.0,20.3,10.6,30.0,60%,6,38%,17,36,53%
DUX-AAC-PECQ-APP2-WHT,,65%,16.0,20.3,10.6,30.0,60%,6,38%,17,36,53%
DUX-AAC-PECQ-APP2-WHT/PNK,,65%,16.0,20.3,10.6,30.0,60%,6,38%,17,36,53%
DUX-AAC-PECQ-APP2-WHT/BLU,,65%,16.0,20.3,10.6,30.0,60%,6,38%,17,36,53%
DUX-AAC-PECQ-AP4-BLK,,65%,16.0,20.3,10.6,30.0,60%,6,38%,17,36,53%
DUX-AAC-PECQ-AP4-WHT,,65%,16.0,20.3,10.6,30.0,60%,6,38%,17,36,53%
DUX-AAC-PECQ-AP4-WHT/PNK,,65%,16.0,20.3,10.6,30.0,60%,6,38%,17,36,53%
DUX-AAC-PECQ-AP4-WHT/BLU,,65%,16.0,20.3,10.6,30.0,60%,6,38%,17,36,53%
DUX-PC-YIND-iP17-BLK,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17-GRY,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17-BLU,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17-PNK,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17-PRP,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17Pro-BLK,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17Pro-GRY,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17Pro-BLU,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17Pro-PNK,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17Pro-PRP,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17ProMax-BLK,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17ProMax-GRY,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17ProMax-BLU,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17ProMax-PNK,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17ProMax-PRP,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17Air-BLK,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17Air-GRY,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17Air-BLU,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17Air-PNK,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-YIND-iP17Air-PRP,,65%,13.0,16.9,8.8,25.0,70%,6,41%,15,30,50%
DUX-PC-LAWA-iP17-BLK,,58%,50.0,55.6,31.9,75.0,70%,22,41%,54,90,40%
DUX-PC-LAWA-iP17-GRY,,58%,50.0,55.6,31.9,75.0,70%,22,41%,54,90,40%
DUX-PC-LAWA-iP17-BLU,,58%,50.0,55.6,31.9,75.0,70%,22,41%,54,90,40%
DUX-PC-LAWA-iP17Air-BLK,,58%,50.0,55.6,31.9,75.0,70%,22,41%,54,90,40%
DUX-PC-LAWA-iP17Air-GRY,,58%,50.0,55.6,31.9,75.0,70%,22,41%,54,90,40%
DUX-PC-LAWA-iP17Air-BLU,,58%,50.0,55.6,31.9,75.0,70%,22,41%,54,90,40%
DUX-PC-LAWA-iP17Pro-BLK,,58%,50.0,55.6,31.9,75.0,70%,22,41%,54,90,40%
DUX-PC-LAWA-iP17Pro-GRY,,58%,50.0,55.6,31.9,75.0,70%,22,41%,54,90,40%
DUX-PC-LAWA-iP17Pro-BLU,,58%,50.0,55.6,31.9,75.0,70%,22,41%,54,90,40%
DUX-PC-LAWA-iP17ProMax-BLK,,58%,50.0,55.6,31.9,75.0,70%,22,41%,54,90,40%
DUX-PC-LAWA-iP17ProMax-GRY,,58%,50.0,55.6,31.9,75.0,70%,22,41%,54,90,40%
DUX-PC-LAWA-iP17ProMax-BLU,,58%,50.0,55.6,31.9,75.0,70%,22,41%,54,90,40%
DUX-PC-AIMO(MS)-iP17-BLK,,70%,18.0,25.9,11.9,40.0,80%,10,44%,21,48,55%
DUX-PC-AIMO(MS)-iP17Air-BLK,,70%,18.0,25.9,11.9,40.0,80%,10,44%,21,48,55%
DUX-PC-AIMO(MS)-iP17Pro-BLK,,70%,18.0,25.9,11.9,40.0,80%,10,44%,21,48,55%
DUX-PC-AIMO(MS)-iP17ProMax-BLK,,70%,18.0,25.9,11.9,40.0,80%,10,44%,21,48,55%
DUX-PC-AIMO-iP17-BLK,,75%,9.0,15.6,6.3,25.0,80%,5,44%,11,30,63%
DUX-PC-AIMO-iP17Air-BLK,,75%,9.0,15.6,6.3,25.0,80%,5,44%,11,30,63%
DUX-PC-AIMO-iP17Pro-BLK,,75%,9.0,15.6,6.3,25.0,80%,5,44%,11,30,63%
DUX-PC-AIMO-iP17ProMax-BLK,,75%,9.0,15.6,6.3,25.0,80%,5,44%,11,30,63%
DUX-PC-CLIN-iP17-CLR,,75%,9.0,15.6,6.3,25.0,80%,5,44%,11,30,63%
DUX-PC-CLIN-iP17Air-CLR,,75%,9.0,15.6,6.3,25.0,80%,5,44%,11,30,63%
DUX-PC-CLIN-iP17Pro-CLR,,75%,9.0,15.6,6.3,25.0,80%,5,44%,11,30,63%
DUX-PC-CLIN-iP17ProMax-CLR,,75%,9.0,15.6,6.3,25.0,80%,5,44%,11,30,63%
DUX-PC-CLIN(MS)-iP17-CLR,,65%,16.0,20.3,10.6,30.0,80%,9,44%,19,36,47%
DUX-PC-CLIN(MS)-iP17Air-CLR,,65%,16.0,20.3,10.6,30.0,80%,9,44%,19,36,47%
DUX-PC-CLIN(MS)-iP17Pro-CLR,,65%,16.0,20.3,10.6,30.0,80%,9,44%,19,36,47%
DUX-PC-CLIN(MS)-iP17ProMax-CLR,,65%,16.0,20.3,10.6,30.0,80%,9,44%,19,36,47%
DUX-PC-XPS-iP17-BLK,,60%,30.0,33.7,19.4,48.0,60%,12,38%,31,58,46%
DUX-PC-XPS-iP17-BLU,,60%,30.0,33.7,19.4,48.0,60%,12,38%,31,58,46%
DUX-PC-XPS-iP17-PRP,,60%,30.0,33.7,19.4,48.0,60%,12,38%,31,58,46%
DUX-PC-XPS-iP17Air-BLK,,60%,30.0,33.7,19.4,48.0,60%,12,38%,31,58,46%
DUX-PC-XPS-iP17Air-BLU,,60%,30.0,33.7,19.4,48.0,60%,12,38%,31,58,46%
DUX-PC-XPS-iP17Air-PRP,,60%,30.0,33.7,19.4,48.0,60%,12,38%,31,58,46%
DUX-PC-XPS-iP17Pro-BLK,,60%,30.0,33.7,19.4,48.0,60%,12,38%,31,58,46%
DUX-PC-XPS-iP17Pro-BLU,,60%,30.0,33.7,19.4,48.0,60%,12,38%,31,58,46%
DUX-PC-XPS-iP17Pro-PRP,,60%,30.0,33.7,19.4,48.0,60%,12,38%,31,58,46%
DUX-PC-XPS-iP17ProMax-BLK,,60%,30.0,33.7,19.4,48.0,60%,12,38%,31,58,46%
DUX-PC-XPS-iP17ProMax-BLU,,60%,30.0,33.7,19.4,48.0,60%,12,38%,31,58,46%
DUX-PC-XPS-iP17ProMax-PRP,,60%,30.0,33.7,19.4,48.0,60%,12,38%,31,58,46%
DUX-SP-10D-iP17-CLR,,61%,9.0,11.1,6.3,16.0,60%,4,38%,10,19,48%
DUX-SP-10D-iP17Pro-CLR,,61%,9.0,11.1,6.3,16.0,60%,4,38%,10,19,48%
DUX-SP-10D-iP17ProMax-CLR,,61%,9.0,11.1,6.3,16.0,60%,4,38%,10,19,48%
DUX-SP-10D-iP17Air-CLR,,61%,9.0,11.1,6.3,16.0,60%,4,38%,10,19,48%
LEEU-PC-ABAG-iP17-CLR,,69%,5.5,8.5,4.1,13.0,80%,3,44%,7,16,53%
LEEU-PC-ABAG-iP17Air-CLR,,69%,5.5,8.5,4.1,13.0,80%,3,44%,7,16,53%
LEEU-PC-ABAG-iP17Pro-CLR,,69%,5.5,8.5,4.1,13.0,80%,3,44%,7,16,53%
LEEU-PC-ABAG-iP17ProMax-CLR,,69%,5.5,8.5,4.1,13.0,80%,3,44%,7,16,53%
LEEU-PC-ARCY-iP17-CLR,,65%,8.0,10.8,5.6,16.0,80%,5,44%,10,19,47%
LEEU-PC-ARCY-iP17Air-CLR,,65%,8.0,10.8,5.6,16.0,80%,5,44%,10,19,47%
LEEU-PC-ARCY-iP17Pro-CLR,,65%,8.0,10.8,5.6,16.0,80%,5,44%,10,19,47%
LEEU-PC-ARCY-iP17ProMax-CLR,,65%,8.0,10.8,5.6,16.0,80%,5,44%,10,19,47%
LEEU-PC-ARCY(MS)-iP17-CLR,,60%,15.0,17.5,10.0,25.0,70%,7,41%,17,30,43%
LEEU-PC-ARCY(MS)-iP17Air-CLR,,60%,15.0,17.5,10.0,25.0,70%,7,41%,17,30,43%
LEEU-PC-ARCY(MS)-iP17Pro-CLR,,60%,15.0,17.5,10.0,25.0,70%,7,41%,17,30,43%
LEEU-PC-ARCY(MS)-iP17ProMax-CLR,,60%,15.0,17.5,10.0,25.0,70%,7,41%,17,30,43%
FRES-PC-SL-i16-BLK,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i16-WHT,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i16-GRY,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i16-MB/GRN,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i16-PRP,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i16-CYA,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i16Pro-BLK,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i16Pro-WHT,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i16Pro-GRY,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i16Pro-MB/GRN,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i16Pro-PRP,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i16Pro-CYA,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i16ProMax-BLK,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i16ProMax-WHT,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i16ProMax-GRY,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i16ProMax-MB/GRN,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i16ProMax-PRP,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i16ProMax-CYA,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i15-BLK,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i15-WHT,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i15-GRY,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i15-MB/GRN,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i15-PRP,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i15-CYA,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i15Pro-BLK,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i15Pro-WHT,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i15Pro-GRY,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i15Pro-MB/GRN,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i15Pro-PRP,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i15Pro-CYA,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i15ProMax-BLK,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i15ProMax-WHT,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i15ProMax-GRY,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i15ProMax-MB/GRN,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i15ProMax-PRP,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i15ProMax-CYA,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i13/14-BLK,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i13/14-WHT,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i13/14-GRY,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i13/14-MB/GRN,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i13/14-PRP,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i13/14-CYA,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i14Pro-BLK,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i14Pro-WHT,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i14Pro-GRY,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i14Pro-MB/GRN,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i14Pro-PRP,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i14Pro-CYA,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i14ProMax-BLK,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i14ProMax-WHT,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i14ProMax-GRY,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i14ProMax-MB/GRN,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i14ProMax-PRP,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL-i14ProMax-CYA,,80%,12.0,24.1,8.1,40.0,135%,11,57%,19,48,60%
FRES-PC-SL(MS)-i16-BLK,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i16-WHT,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i16-GRY,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i16-MB/GRN,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i16-PRP,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i16-CYA,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i16Pro-BLK,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i16Pro-WHT,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i16Pro-GRY,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i16Pro-MB/GRN,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i16Pro-PRP,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i16Pro-CYA,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i16ProMax-BLK,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i16ProMax-WHT,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i16ProMax-GRY,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i16ProMax-MB/GRN,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i16ProMax-PRP,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i16ProMax-CYA,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i15-BLK,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i15-WHT,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i15-GRY,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i15-PNK,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i15-PRP,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i15-CYA,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i15Pro-BLK,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i15Pro-WHT,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i15Pro-GRY,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i15Pro-MB/GRN,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i15Pro-PRP,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i15Pro-CYA,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i15ProMax-BLK,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i15ProMax-WHT,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i15ProMax-GRY,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i15ProMax-MB/GRN,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i15ProMax-PRP,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i15ProMax-CYA,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i13/14-BLK,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i13/14-WHT,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i13/14-GRY,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i13/14-MB/GRN,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i13/14-PRP,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i13/14-CYA,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i14Pro-BLK,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i14Pro-WHT,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i14Pro-GRY,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i14Pro-MB/GRN,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i14Pro-PRP,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i14Pro-CYA,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i14ProMax-BLK,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i14ProMax-WHT,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i14ProMax-GRY,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i14ProMax-MB/GRN,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i14ProMax-PRP,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SL(MS)-i14ProMax-CYA,,78%,15.0,27.5,10.0,45.0,135%,14,57%,24,54,56%
FRES-PC-SA-i16-BLK,,73%,21.0,31.9,13.8,50.0,135%,19,57%,32,60,46%
FRES-PC-SA-i16-WHT,,73%,21.0,31.9,13.8,50.0,135%,19,57%,32,60,46%
FRES-PC-SA-i16-MB/GRN,,73%,21.0,31.9,13.8,50.0,135%,19,57%,32,60,46%
FRES-PC-SA-i16-PRP,,73%,21.0,31.9,13.8,50.0,135%,19,57%,32,60,46%
FRES-PC-SA-i16-CYA,,73%,21.0,31.9,13.8,50.0,135%,19,57%,32,60,46%
FRES-PC-SA-i16Pro-BLK,,73%,21.0,31.9,13.8,50.0,135%,19,57%,32,60,46%
FRES-PC-SA-i16Pro-WHT,,73%,21.0,31.9,13.8,50.0,135%,19,57%,32,60,46%
FRES-PC-SA-i16Pro-MB/GRN,,73%,21.0,31.9,13.8,50.0,135%,19,57%,32,60,46%
FRES-PC-SA-i16Pro-PRP,,73%,21.0,31.9,13.8,50.0,135%,19,57%,32,60,46%
FRES-PC-SA-i16Pro-CYA,,73%,21.0,31.9,13.8,50.0,135%,19,57%,32,60,46%
FRES-PC-SA-i16ProMax-BLK,,73%,21.0,31.9,13.8,50.0,135%,19,57%,32,60,46%
FRES-PC-SA-i16ProMax-WHT,,73%,21.0,31.9,13.8,50.0,135%,19,57%,32,60,46%
FRES-PC-SA-i16ProMax-MB/GRN,,73%,21.0,31.9,13.8,50.0,135%,19,57%,32,60,46%
FRES-PC-SA-i16ProMax-PRP,,73%,21.0,31.9,13.8,50.0,135%,19,57%,32,60,46%
FRES-PC-SA-i16ProMax-CYA,,73%,21.0,31.9,13.8,50.0,135%,19,57%,32,60,46%
FRES-PC-SR-i13/14-BLK,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i13/14-WHT,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i13/14-GRY,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i13/14-YLW,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i14Pro-BLK,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i14Pro-WHT,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i14Pro-GRY,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i14Pro-YLW,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i14ProMax-BLK,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i14ProMax-WHT,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i14ProMax-GRY,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i14ProMax-YLW,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i15-BLK,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i15-WHT,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i15-GRY,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i15-YLW,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i15Pro-BLK,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i15Pro-WHT,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i15Pro-GRY,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i15Pro-YLW,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i15ProMax-BLK,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i15ProMax-WHT,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i15ProMax-GRY,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i15ProMax-YLW,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i16-BLK,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i16-WHT,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i16-GRY,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i16-YLW,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i16Pro-BLK,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i16Pro-WHT,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i16Pro-GRY,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i16Pro-YLW,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i16ProMax-BLK,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i16ProMax-WHT,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
FRES-PC-SR-i16ProMax-GRY,,72%,25.0,37.6,16.3,59.0,100%,16,50%,33,71,54%
